ID,Marker,Stage,Tissue,RepID,Info,DataAuthor
ENCFF759VWI,H3K4me1,E14.5,Liver,1,ExpAcc:ENCSR234ISO md5sum:a25b8c239ca3ff5ce4babd0888f1f450 URL:https://www.encodeproject.org/files/ENCFF759VWI/@@download/ENCFF759VWI.bam genomeversion:mm10,renlab
ENCFF753ZZM,H3K27me3,E15.5,Lung,2,ExpAcc:ENCSR861MUP md5sum:809bf921d930e9cc96f27c9bfc0f5a47 URL:https://www.encodeproject.org/files/ENCFF753ZZM/@@download/ENCFF753ZZM.bam genomeversion:mm10,renlab
ENCFF603JXH,H3K27me3,E15.5,Lung,1,ExpAcc:ENCSR861MUP md5sum:262ef9caea576937989d0d42c119b31e URL:https://www.encodeproject.org/files/ENCFF603JXH/@@download/ENCFF603JXH.bam genomeversion:mm10,renlab
ENCFF753BDG,H3K27ac,E13.5,Limb,1,ExpAcc:ENCSR905FFU md5sum:99ee28fc555ce57d56fa79a274c036f2 URL:https://www.encodeproject.org/files/ENCFF753BDG/@@download/ENCFF753BDG.bam genomeversion:mm10,renlab
ENCFF101TZV,H3K27ac,E13.5,Limb,2,ExpAcc:ENCSR905FFU md5sum:1c7a9431a394d606175daa62820b2d5a URL:https://www.encodeproject.org/files/ENCFF101TZV/@@download/ENCFF101TZV.bam genomeversion:mm10,renlab
ENCFF744SXK,H3K4me3,E15.5,Hindbrain,2,ExpAcc:ENCSR335TVR md5sum:6811d33ad25b7be4ae10fcfc11b922a5 URL:https://www.encodeproject.org/files/ENCFF744SXK/@@download/ENCFF744SXK.bam genomeversion:mm10,renlab
ENCFF746YBI,H3K4me3,E15.5,Hindbrain,1,ExpAcc:ENCSR335TVR md5sum:837c3cb62e071197c6d1127362cec85c URL:https://www.encodeproject.org/files/ENCFF746YBI/@@download/ENCFF746YBI.bam genomeversion:mm10,renlab
ENCFF085HLN,H3K4me1,E13.5,Midbrain,2,ExpAcc:ENCSR253IEG md5sum:4e48bce448ec3a43c14b59a8feeb774e URL:https://www.encodeproject.org/files/ENCFF085HLN/@@download/ENCFF085HLN.bam genomeversion:mm10,renlab
ENCFF590NMT,H3K4me1,E13.5,Midbrain,1,ExpAcc:ENCSR253IEG md5sum:2d69bc4ddbbeed8b4526c5fe5d074c0b URL:https://www.encodeproject.org/files/ENCFF590NMT/@@download/ENCFF590NMT.bam genomeversion:mm10,renlab
ENCFF036OYI,H3K27ac,E13.5,Forebrain,2,ExpAcc:ENCSR311YPF md5sum:04c1a072f074203004dfc7ef50c11a54 URL:https://www.encodeproject.org/files/ENCFF036OYI/@@download/ENCFF036OYI.bam genomeversion:mm10,renlab
ENCFF099KYJ,H3K27ac,E13.5,Forebrain,1,ExpAcc:ENCSR311YPF md5sum:2d55aa74537d3874dadd7f3b9de197fe URL:https://www.encodeproject.org/files/ENCFF099KYJ/@@download/ENCFF099KYJ.bam genomeversion:mm10,renlab
ENCFF964YSD,H3K36me3,E15.5,Stomach,1,ExpAcc:ENCSR599PKR md5sum:3a6976ea8dd1c4d739b25f7c2fce15f9 URL:https://www.encodeproject.org/files/ENCFF964YSD/@@download/ENCFF964YSD.bam genomeversion:mm10,renlab
ENCFF054SKK,H3K36me3,E15.5,Stomach,2,ExpAcc:ENCSR599PKR md5sum:31f4d3a28ce5f7c78faa069b5dea3c80 URL:https://www.encodeproject.org/files/ENCFF054SKK/@@download/ENCFF054SKK.bam genomeversion:mm10,renlab
ENCFF598ZBW,H3K36me3,E13.5,Liver,2,ExpAcc:ENCSR037HCS md5sum:d38cfac1326e564760fe4316fb13635f URL:https://www.encodeproject.org/files/ENCFF598ZBW/@@download/ENCFF598ZBW.bam genomeversion:mm10,renlab
ENCFF707QLI,H3K36me3,E13.5,Liver,1,ExpAcc:ENCSR037HCS md5sum:40eed7710c71294f6556c9233470332c URL:https://www.encodeproject.org/files/ENCFF707QLI/@@download/ENCFF707QLI.bam genomeversion:mm10,renlab
ENCFF521PDA,H3K36me3,E16.5,Intestine,1,ExpAcc:ENCSR272XPJ md5sum:c6061ee0e0b019a1deec566974a8a57a URL:https://www.encodeproject.org/files/ENCFF521PDA/@@download/ENCFF521PDA.bam genomeversion:mm10,renlab
ENCFF013QNL,H3K36me3,E16.5,Intestine,2,ExpAcc:ENCSR272XPJ md5sum:2b3e407ab0c46f3ecf7bd9ccdae19e44 URL:https://www.encodeproject.org/files/ENCFF013QNL/@@download/ENCFF013QNL.bam genomeversion:mm10,renlab
ENCFF296NJA,H3K9ac,E11.5,Limb,1,ExpAcc:ENCSR286IGS md5sum:e5e4786eef535c116fb8679a51acc00c URL:https://www.encodeproject.org/files/ENCFF296NJA/@@download/ENCFF296NJA.bam genomeversion:mm10,renlab
ENCFF618FJJ,H3K9ac,E11.5,Limb,2,ExpAcc:ENCSR286IGS md5sum:d0db012e178fdc1e80901e05012642d8 URL:https://www.encodeproject.org/files/ENCFF618FJJ/@@download/ENCFF618FJJ.bam genomeversion:mm10,renlab
ENCFF452TTV,H3K36me3,E14.5,Hindbrain,2,ExpAcc:ENCSR066XXZ md5sum:b371c3dcf70d14f1b8945912afda849e URL:https://www.encodeproject.org/files/ENCFF452TTV/@@download/ENCFF452TTV.bam genomeversion:mm10,renlab
ENCFF249HWA,H3K36me3,E14.5,Hindbrain,1,ExpAcc:ENCSR066XXZ md5sum:9182ba07984920ac713be4109f79a8c4 URL:https://www.encodeproject.org/files/ENCFF249HWA/@@download/ENCFF249HWA.bam genomeversion:mm10,renlab
ENCFF565ITO,H3K27me3,E15.5,Intestine,2,ExpAcc:ENCSR871KVM md5sum:913fdd2bed7512bc6bbecc713ee53660 URL:https://www.encodeproject.org/files/ENCFF565ITO/@@download/ENCFF565ITO.bam genomeversion:mm10,renlab
ENCFF571NBL,H3K27me3,E15.5,Intestine,1,ExpAcc:ENCSR871KVM md5sum:8e12983a0f256f03deeecf75c9650f50 URL:https://www.encodeproject.org/files/ENCFF571NBL/@@download/ENCFF571NBL.bam genomeversion:mm10,renlab
ENCFF557YHD,H3K9ac,E14.5,Cranio-facial,2,ExpAcc:ENCSR964RRJ md5sum:5f83e1fdfb38fea72348cc06e5c5c897 URL:https://www.encodeproject.org/files/ENCFF557YHD/@@download/ENCFF557YHD.bam genomeversion:mm10,renlab
ENCFF895IJO,H3K9ac,E14.5,Cranio-facial,1,ExpAcc:ENCSR964RRJ md5sum:d0676d2b13370274361eac0c94b318ec URL:https://www.encodeproject.org/files/ENCFF895IJO/@@download/ENCFF895IJO.bam genomeversion:mm10,renlab
ENCFF728TYN,H3K27ac,E16.5,Midbrain,1,ExpAcc:ENCSR553IWV md5sum:e0d12dfe604b9e3ce52ff864bed49c9c URL:https://www.encodeproject.org/files/ENCFF728TYN/@@download/ENCFF728TYN.bam genomeversion:mm10,renlab
ENCFF227HRH,H3K27ac,E16.5,Midbrain,2,ExpAcc:ENCSR553IWV md5sum:aed79cb8e04fa4ff25eb7f8c5581f50b URL:https://www.encodeproject.org/files/ENCFF227HRH/@@download/ENCFF227HRH.bam genomeversion:mm10,renlab
ENCFF065SSR,H3K9ac,E14.5,Lung,2,ExpAcc:ENCSR249AUA md5sum:be4359618cfaf339b8bffff26bbea8d6 URL:https://www.encodeproject.org/files/ENCFF065SSR/@@download/ENCFF065SSR.bam genomeversion:mm10,renlab
ENCFF762ZDM,H3K9ac,E14.5,Lung,1,ExpAcc:ENCSR249AUA md5sum:a3acd99244e9f34dbaef3fbbaaa4bb0e URL:https://www.encodeproject.org/files/ENCFF762ZDM/@@download/ENCFF762ZDM.bam genomeversion:mm10,renlab
ENCFF176WQM,H3K4me1,P0,Kidney,2,ExpAcc:ENCSR674PZU md5sum:6d091fefb849ddff39ab0afd6a2bf560 URL:https://www.encodeproject.org/files/ENCFF176WQM/@@download/ENCFF176WQM.bam genomeversion:mm10,renlab
ENCFF884VAX,H3K4me1,P0,Kidney,1,ExpAcc:ENCSR674PZU md5sum:671dd06397677ea63ccaaadd7d054b2d URL:https://www.encodeproject.org/files/ENCFF884VAX/@@download/ENCFF884VAX.bam genomeversion:mm10,renlab
ENCFF717WPD,H3K36me3,E16.5,Liver,2,ExpAcc:ENCSR569DBO md5sum:8f9e0543d60a24f0037b86f8d7dcb691 URL:https://www.encodeproject.org/files/ENCFF717WPD/@@download/ENCFF717WPD.bam genomeversion:mm10,renlab
ENCFF566SVR,H3K36me3,E16.5,Liver,1,ExpAcc:ENCSR569DBO md5sum:e6584cf867f8cf145dc577789a9aadba URL:https://www.encodeproject.org/files/ENCFF566SVR/@@download/ENCFF566SVR.bam genomeversion:mm10,renlab
ENCFF071EZC,H3K4me2,E16.5,Forebrain,1,ExpAcc:ENCSR462KTT md5sum:b88fbfa0346432ee649f077f869d529a URL:https://www.encodeproject.org/files/ENCFF071EZC/@@download/ENCFF071EZC.bam genomeversion:mm10,renlab
ENCFF137QRB,H3K4me2,E16.5,Forebrain,2,ExpAcc:ENCSR462KTT md5sum:6f51d21baa9f21693dc4063eba0bf08a URL:https://www.encodeproject.org/files/ENCFF137QRB/@@download/ENCFF137QRB.bam genomeversion:mm10,renlab
ENCFF419KCB,H3K4me3,E15.5,Forebrain,2,ExpAcc:ENCSR022KDE md5sum:fbb9f5a4cb3c5fc98fa649c4e5da96e1 URL:https://www.encodeproject.org/files/ENCFF419KCB/@@download/ENCFF419KCB.bam genomeversion:mm10,renlab
ENCFF543HMZ,H3K4me3,E15.5,Forebrain,1,ExpAcc:ENCSR022KDE md5sum:4e54fab5624bd00671241a2eeef3012d URL:https://www.encodeproject.org/files/ENCFF543HMZ/@@download/ENCFF543HMZ.bam genomeversion:mm10,renlab
ENCFF415HZG,H3K4me1,E15.5,Liver,1,ExpAcc:ENCSR133EGP md5sum:b043a440c997079329a7605fb2494362 URL:https://www.encodeproject.org/files/ENCFF415HZG/@@download/ENCFF415HZG.bam genomeversion:mm10,renlab
ENCFF232BPO,H3K4me1,E15.5,Liver,2,ExpAcc:ENCSR133EGP md5sum:02984ff90e9c9ea61437284585cc51c4 URL:https://www.encodeproject.org/files/ENCFF232BPO/@@download/ENCFF232BPO.bam genomeversion:mm10,renlab
ENCFF556RXV,H3K4me2,E11.5,Heart,2,ExpAcc:ENCSR748BQH md5sum:326faf30fd75eb2a89e2177e4f63e93d URL:https://www.encodeproject.org/files/ENCFF556RXV/@@download/ENCFF556RXV.bam genomeversion:mm10,renlab
ENCFF999NPC,H3K4me2,E11.5,Heart,1,ExpAcc:ENCSR748BQH md5sum:4bf6cc0113138625def240e0e120559b URL:https://www.encodeproject.org/files/ENCFF999NPC/@@download/ENCFF999NPC.bam genomeversion:mm10,renlab
ENCFF185XDY,H3K27me3,E13.5,Hindbrain,1,ExpAcc:ENCSR837SKW md5sum:607d2ebea7b7be56585dedcba1fb8117 URL:https://www.encodeproject.org/files/ENCFF185XDY/@@download/ENCFF185XDY.bam genomeversion:mm10,renlab
ENCFF590YBI,H3K27me3,E13.5,Hindbrain,2,ExpAcc:ENCSR837SKW md5sum:2ad64e2cfb05992262791978ac5c3827 URL:https://www.encodeproject.org/files/ENCFF590YBI/@@download/ENCFF590YBI.bam genomeversion:mm10,renlab
ENCFF629PFQ,H3K4me3,E15.5,Liver,2,ExpAcc:ENCSR577SDJ md5sum:93eb5a03f5e9ef139fe18818ab174348 URL:https://www.encodeproject.org/files/ENCFF629PFQ/@@download/ENCFF629PFQ.bam genomeversion:mm10,renlab
ENCFF440FTI,H3K4me3,E15.5,Liver,1,ExpAcc:ENCSR577SDJ md5sum:633b3a7643d765b9bdd122b5f1aa986c URL:https://www.encodeproject.org/files/ENCFF440FTI/@@download/ENCFF440FTI.bam genomeversion:mm10,renlab
ENCFF300ZWX,H3K4me2,E13.5,Neural-tube,2,ExpAcc:ENCSR973AYQ md5sum:9a9b9d7bc3c94d64af40b93c58a057be URL:https://www.encodeproject.org/files/ENCFF300ZWX/@@download/ENCFF300ZWX.bam genomeversion:mm10,renlab
ENCFF012CSN,H3K4me2,E13.5,Neural-tube,1,ExpAcc:ENCSR973AYQ md5sum:246c42f6ee593160b090957338b5fe80 URL:https://www.encodeproject.org/files/ENCFF012CSN/@@download/ENCFF012CSN.bam genomeversion:mm10,renlab
ENCFF234CSE,H3K4me2,E15.5,Lung,2,ExpAcc:ENCSR398TTY md5sum:7e9c2b54ad48c9b62522b15fd4d17f87 URL:https://www.encodeproject.org/files/ENCFF234CSE/@@download/ENCFF234CSE.bam genomeversion:mm10,renlab
ENCFF520VMC,H3K4me2,E15.5,Lung,1,ExpAcc:ENCSR398TTY md5sum:010250a82617b5226b4bd650821a6e65 URL:https://www.encodeproject.org/files/ENCFF520VMC/@@download/ENCFF520VMC.bam genomeversion:mm10,renlab
ENCFF966YAQ,H3K4me1,E11.5,Liver,1,ExpAcc:ENCSR419MSI md5sum:5d0042e23a6e9833900ca5d223df28b1 URL:https://www.encodeproject.org/files/ENCFF966YAQ/@@download/ENCFF966YAQ.bam genomeversion:mm10,renlab
ENCFF654AHY,H3K4me1,E11.5,Liver,2,ExpAcc:ENCSR419MSI md5sum:43b90d34e81f32f88a6b6b55cb034e4a URL:https://www.encodeproject.org/files/ENCFF654AHY/@@download/ENCFF654AHY.bam genomeversion:mm10,renlab
ENCFF793UXE,H3K4me1,E15.5,Intestine,2,ExpAcc:ENCSR051CUH md5sum:ee18cf4cad7611c7231de368d3e3d536 URL:https://www.encodeproject.org/files/ENCFF793UXE/@@download/ENCFF793UXE.bam genomeversion:mm10,renlab
ENCFF110TZB,H3K4me1,E15.5,Intestine,1,ExpAcc:ENCSR051CUH md5sum:b916b7c2b0a8cc2271c59d51d90c22a3 URL:https://www.encodeproject.org/files/ENCFF110TZB/@@download/ENCFF110TZB.bam genomeversion:mm10,renlab
ENCFF376WDR,H3K27me3,P0,Intestine,2,ExpAcc:ENCSR389EYR md5sum:485a0a9dd455005e740f3e251ff9b4d6 URL:https://www.encodeproject.org/files/ENCFF376WDR/@@download/ENCFF376WDR.bam genomeversion:mm10,renlab
ENCFF508FKV,H3K27me3,P0,Intestine,1,ExpAcc:ENCSR389EYR md5sum:586588b0913847517dd7c83d7ae99891 URL:https://www.encodeproject.org/files/ENCFF508FKV/@@download/ENCFF508FKV.bam genomeversion:mm10,renlab
ENCFF373AMM,H3K4me1,P0,Stomach,2,ExpAcc:ENCSR940CMI md5sum:32d983308021b21a6cb8587eb6c8c40d URL:https://www.encodeproject.org/files/ENCFF373AMM/@@download/ENCFF373AMM.bam genomeversion:mm10,renlab
ENCFF648CZO,H3K4me1,P0,Stomach,1,ExpAcc:ENCSR940CMI md5sum:04c889ecd84cc229143658e0b86d2443 URL:https://www.encodeproject.org/files/ENCFF648CZO/@@download/ENCFF648CZO.bam genomeversion:mm10,renlab
ENCFF496YTA,H3K9ac,E14.5,Hindbrain,1,ExpAcc:ENCSR186PIV md5sum:7fb2217bd6860b6658e14f1bae30f20b URL:https://www.encodeproject.org/files/ENCFF496YTA/@@download/ENCFF496YTA.bam genomeversion:mm10,renlab
ENCFF257OQZ,H3K9ac,E14.5,Hindbrain,2,ExpAcc:ENCSR186PIV md5sum:0f284c2741aaafa6b9f0a7b716d21543 URL:https://www.encodeproject.org/files/ENCFF257OQZ/@@download/ENCFF257OQZ.bam genomeversion:mm10,renlab
ENCFF433AMY,H3K36me3,E15.5,Cranio-facial,2,ExpAcc:ENCSR606AJV md5sum:2259ee5baf88d9ad2199cbec1bd87023 URL:https://www.encodeproject.org/files/ENCFF433AMY/@@download/ENCFF433AMY.bam genomeversion:mm10,renlab
ENCFF458GHP,H3K36me3,E15.5,Cranio-facial,1,ExpAcc:ENCSR606AJV md5sum:27c1df054af11353c507394408f6606c URL:https://www.encodeproject.org/files/ENCFF458GHP/@@download/ENCFF458GHP.bam genomeversion:mm10,renlab
ENCFF370JCI,H3K36me3,E13.5,Hindbrain,2,ExpAcc:ENCSR972MUO md5sum:53a08f26f7eea868f49b8963d5173ce7 URL:https://www.encodeproject.org/files/ENCFF370JCI/@@download/ENCFF370JCI.bam genomeversion:mm10,renlab
ENCFF669UYV,H3K36me3,E13.5,Hindbrain,1,ExpAcc:ENCSR972MUO md5sum:1de2ffa33dbd2fdc24c972d80e899e59 URL:https://www.encodeproject.org/files/ENCFF669UYV/@@download/ENCFF669UYV.bam genomeversion:mm10,renlab
ENCFF936OMD,H3K4me3,E16.5,Intestine,2,ExpAcc:ENCSR572KYR md5sum:5f013e8b4db73122ed680b988ab87f61 URL:https://www.encodeproject.org/files/ENCFF936OMD/@@download/ENCFF936OMD.bam genomeversion:mm10,renlab
ENCFF138EQI,H3K4me3,E16.5,Intestine,1,ExpAcc:ENCSR572KYR md5sum:8e0b34f557ff87fc9473b09e5be50389 URL:https://www.encodeproject.org/files/ENCFF138EQI/@@download/ENCFF138EQI.bam genomeversion:mm10,renlab
ENCFF731WNY,H3K9ac,E16.5,Liver,2,ExpAcc:ENCSR795UOC md5sum:2c941a92047db1dc6ba08ad540a883ed URL:https://www.encodeproject.org/files/ENCFF731WNY/@@download/ENCFF731WNY.bam genomeversion:mm10,renlab
ENCFF308WGD,H3K9ac,E16.5,Liver,1,ExpAcc:ENCSR795UOC md5sum:bba0bccfe0974b55ef13ff591116f5fc URL:https://www.encodeproject.org/files/ENCFF308WGD/@@download/ENCFF308WGD.bam genomeversion:mm10,renlab
ENCFF065BET,H3K4me3,E11.5,Midbrain,2,ExpAcc:ENCSR283RFW md5sum:4c0110c3f932e46a0000cd91f7067883 URL:https://www.encodeproject.org/files/ENCFF065BET/@@download/ENCFF065BET.bam genomeversion:mm10,renlab
ENCFF294AYB,H3K4me3,E11.5,Midbrain,1,ExpAcc:ENCSR283RFW md5sum:655d23c28ff474f5f49f6e4f6d726b11 URL:https://www.encodeproject.org/files/ENCFF294AYB/@@download/ENCFF294AYB.bam genomeversion:mm10,renlab
ENCFF209RBB,H3K36me3,E14.5,Intestine,2,ExpAcc:ENCSR953KTY md5sum:b736e147955511c031d7bd4a4ed066d9 URL:https://www.encodeproject.org/files/ENCFF209RBB/@@download/ENCFF209RBB.bam genomeversion:mm10,renlab
ENCFF197BTK,H3K36me3,E14.5,Intestine,1,ExpAcc:ENCSR953KTY md5sum:dd7dea92dbfc16edd423a1a7a4156be0 URL:https://www.encodeproject.org/files/ENCFF197BTK/@@download/ENCFF197BTK.bam genomeversion:mm10,renlab
ENCFF176AAS,H3K27ac,E16.5,Forebrain,1,ExpAcc:ENCSR428OEK md5sum:92f3c88bd373c9333fdc917424bb3def URL:https://www.encodeproject.org/files/ENCFF176AAS/@@download/ENCFF176AAS.bam genomeversion:mm10,renlab
ENCFF847VAG,H3K27ac,E16.5,Forebrain,2,ExpAcc:ENCSR428OEK md5sum:d09f4fac5abd2d1a60198c4ba2509b6b URL:https://www.encodeproject.org/files/ENCFF847VAG/@@download/ENCFF847VAG.bam genomeversion:mm10,renlab
ENCFF157WAC,H3K9ac,E13.5,Heart,2,ExpAcc:ENCSR069XHI md5sum:6bab52b48ce4389813565da3f380485b URL:https://www.encodeproject.org/files/ENCFF157WAC/@@download/ENCFF157WAC.bam genomeversion:mm10,renlab
ENCFF905XOU,H3K9ac,E13.5,Heart,1,ExpAcc:ENCSR069XHI md5sum:b28afb600146a09be9b0f150bc02866a URL:https://www.encodeproject.org/files/ENCFF905XOU/@@download/ENCFF905XOU.bam genomeversion:mm10,renlab
ENCFF393XUN,H3K9ac,E15.5,Stomach,1,ExpAcc:ENCSR483DEV md5sum:bbf7600ee9584565c5f68efb89aef397 URL:https://www.encodeproject.org/files/ENCFF393XUN/@@download/ENCFF393XUN.bam genomeversion:mm10,renlab
ENCFF294PTW,H3K9ac,E15.5,Stomach,2,ExpAcc:ENCSR483DEV md5sum:880e30ef1bb0bab902226d78955411d0 URL:https://www.encodeproject.org/files/ENCFF294PTW/@@download/ENCFF294PTW.bam genomeversion:mm10,renlab
ENCFF613PQH,H3K4me3,E15.5,Heart,2,ExpAcc:ENCSR647OTD md5sum:d370055b61b99c2bdeea81c3cc3d501a URL:https://www.encodeproject.org/files/ENCFF613PQH/@@download/ENCFF613PQH.bam genomeversion:mm10,renlab
ENCFF695HJF,H3K4me3,E15.5,Heart,1,ExpAcc:ENCSR647OTD md5sum:46a0b0fc0eab41d562d65a7b63ac7104 URL:https://www.encodeproject.org/files/ENCFF695HJF/@@download/ENCFF695HJF.bam genomeversion:mm10,renlab
ENCFF181NTG,H3K4me2,E13.5,Limb,2,ExpAcc:ENCSR759RVE md5sum:3ede300b1dc832ef508f5231a81c1874 URL:https://www.encodeproject.org/files/ENCFF181NTG/@@download/ENCFF181NTG.bam genomeversion:mm10,renlab
ENCFF598ZFH,H3K4me2,E13.5,Limb,1,ExpAcc:ENCSR759RVE md5sum:df8289041ed423a9f7dac3d5a779b86d URL:https://www.encodeproject.org/files/ENCFF598ZFH/@@download/ENCFF598ZFH.bam genomeversion:mm10,renlab
ENCFF800XWY,H3K27me3,P0,Heart,2,ExpAcc:ENCSR790LOX md5sum:79730b98e57de81efbadbb103ee070d7 URL:https://www.encodeproject.org/files/ENCFF800XWY/@@download/ENCFF800XWY.bam genomeversion:mm10,renlab
ENCFF069TZF,H3K27me3,P0,Heart,1,ExpAcc:ENCSR790LOX md5sum:438d995d0807448943accb746d459002 URL:https://www.encodeproject.org/files/ENCFF069TZF/@@download/ENCFF069TZF.bam genomeversion:mm10,renlab
ENCFF722EGM,H3K4me1,E14.5,Forebrain,1,ExpAcc:ENCSR556ZUY md5sum:42dca3f18c6c003cb1dac03e7b91c03d URL:https://www.encodeproject.org/files/ENCFF722EGM/@@download/ENCFF722EGM.bam genomeversion:mm10,renlab
ENCFF849LHA,H3K4me1,E14.5,Forebrain,2,ExpAcc:ENCSR556ZUY md5sum:860199e02e8c3499f287bc8479f21472 URL:https://www.encodeproject.org/files/ENCFF849LHA/@@download/ENCFF849LHA.bam genomeversion:mm10,renlab
ENCFF486UZU,H3K27ac,P0,Kidney,1,ExpAcc:ENCSR140YPL md5sum:d4bac6f646868eeb98e42df361a8c40f URL:https://www.encodeproject.org/files/ENCFF486UZU/@@download/ENCFF486UZU.bam genomeversion:mm10,renlab
ENCFF300MAF,H3K27ac,P0,Kidney,2,ExpAcc:ENCSR140YPL md5sum:96cb873483d0c7e3cf6270d852170b6c URL:https://www.encodeproject.org/files/ENCFF300MAF/@@download/ENCFF300MAF.bam genomeversion:mm10,renlab
ENCFF272ARY,H3K4me2,E15.5,Liver,2,ExpAcc:ENCSR258RGT md5sum:4c8cd30e4fa903f7c72f34187a21cadf URL:https://www.encodeproject.org/files/ENCFF272ARY/@@download/ENCFF272ARY.bam genomeversion:mm10,renlab
ENCFF983VHX,H3K4me2,E15.5,Liver,1,ExpAcc:ENCSR258RGT md5sum:fc33ee89597b87e265d6895d5b3514eb URL:https://www.encodeproject.org/files/ENCFF983VHX/@@download/ENCFF983VHX.bam genomeversion:mm10,renlab
ENCFF315NEL,H3K27ac,E14.5,Limb,1,ExpAcc:ENCSR021ALF md5sum:bbfdd88a1e2322d338564609d7a50ff7 URL:https://www.encodeproject.org/files/ENCFF315NEL/@@download/ENCFF315NEL.bam genomeversion:mm10,renlab
ENCFF046NDR,H3K27ac,E14.5,Limb,2,ExpAcc:ENCSR021ALF md5sum:552af665e1e2e61149ed7452a20b6667 URL:https://www.encodeproject.org/files/ENCFF046NDR/@@download/ENCFF046NDR.bam genomeversion:mm10,renlab
ENCFF163TNZ,H3K36me3,E15.5,Forebrain,2,ExpAcc:ENCSR437SFX md5sum:b6ec49d75c652d38b5de2331eb4a4b04 URL:https://www.encodeproject.org/files/ENCFF163TNZ/@@download/ENCFF163TNZ.bam genomeversion:mm10,renlab
ENCFF211KIX,H3K36me3,E15.5,Forebrain,1,ExpAcc:ENCSR437SFX md5sum:5178ebac9211c2d5f85011ffe8cfe78b URL:https://www.encodeproject.org/files/ENCFF211KIX/@@download/ENCFF211KIX.bam genomeversion:mm10,renlab
ENCFF693GFZ,H3K4me2,E11.5,Neural-tube,2,ExpAcc:ENCSR489HYX md5sum:930f5022f60c8689ee1a4d3e2a4fcccc URL:https://www.encodeproject.org/files/ENCFF693GFZ/@@download/ENCFF693GFZ.bam genomeversion:mm10,renlab
ENCFF907RBD,H3K4me2,E11.5,Neural-tube,1,ExpAcc:ENCSR489HYX md5sum:6d24c741b5f675f4ea6b0f02b394b715 URL:https://www.encodeproject.org/files/ENCFF907RBD/@@download/ENCFF907RBD.bam genomeversion:mm10,renlab
ENCFF898DGL,H3K4me2,E16.5,Intestine,1,ExpAcc:ENCSR100DLL md5sum:b1ab97fb1b5582b7c85ec073fae5e846 URL:https://www.encodeproject.org/files/ENCFF898DGL/@@download/ENCFF898DGL.bam genomeversion:mm10,renlab
ENCFF346KPQ,H3K4me2,E16.5,Intestine,2,ExpAcc:ENCSR100DLL md5sum:9b7f324c832956bc56b17d6d62718664 URL:https://www.encodeproject.org/files/ENCFF346KPQ/@@download/ENCFF346KPQ.bam genomeversion:mm10,renlab
ENCFF710YKT,H3K27ac,E11.5,Forebrain,2,ExpAcc:ENCSR275KPI md5sum:e6eaa488ec73b99c62c7717374f7ca22 URL:https://www.encodeproject.org/files/ENCFF710YKT/@@download/ENCFF710YKT.bam genomeversion:mm10,renlab
ENCFF211GZM,H3K27ac,E11.5,Forebrain,1,ExpAcc:ENCSR275KPI md5sum:cdb7cada1a3704d34dc26024ee21ced0 URL:https://www.encodeproject.org/files/ENCFF211GZM/@@download/ENCFF211GZM.bam genomeversion:mm10,renlab
ENCFF285RGA,H3K36me3,P0,Stomach,2,ExpAcc:ENCSR516KLO md5sum:29ad122cba97d8d8d020fac85c84bb0d URL:https://www.encodeproject.org/files/ENCFF285RGA/@@download/ENCFF285RGA.bam genomeversion:mm10,renlab
ENCFF169CGX,H3K36me3,P0,Stomach,1,ExpAcc:ENCSR516KLO md5sum:e92c2ee931c14f63d55063eaad18d85b URL:https://www.encodeproject.org/files/ENCFF169CGX/@@download/ENCFF169CGX.bam genomeversion:mm10,renlab
ENCFF926SNR,H3K4me3,E14.5,Neural-tube,1,ExpAcc:ENCSR093BYV md5sum:55e776db17d2f69f89236a0831929935 URL:https://www.encodeproject.org/files/ENCFF926SNR/@@download/ENCFF926SNR.bam genomeversion:mm10,renlab
ENCFF104HFY,H3K4me3,E14.5,Neural-tube,2,ExpAcc:ENCSR093BYV md5sum:0024877e40ba62b3ebc9ab10ac48616b URL:https://www.encodeproject.org/files/ENCFF104HFY/@@download/ENCFF104HFY.bam genomeversion:mm10,renlab
ENCFF564ARX,H3K36me3,E16.5,Stomach,2,ExpAcc:ENCSR872WGX md5sum:c8dbd5d1aad7195a4072fda11db8396d URL:https://www.encodeproject.org/files/ENCFF564ARX/@@download/ENCFF564ARX.bam genomeversion:mm10,renlab
ENCFF789IIB,H3K36me3,E16.5,Stomach,1,ExpAcc:ENCSR872WGX md5sum:9de489ec13948ae89444b2fe444780af URL:https://www.encodeproject.org/files/ENCFF789IIB/@@download/ENCFF789IIB.bam genomeversion:mm10,renlab
ENCFF998RQJ,H3K36me3,E11.5,Limb,1,ExpAcc:ENCSR871YCT md5sum:6262671444a465435d698fe6cf0044b9 URL:https://www.encodeproject.org/files/ENCFF998RQJ/@@download/ENCFF998RQJ.bam genomeversion:mm10,renlab
ENCFF804XNE,H3K36me3,E11.5,Limb,2,ExpAcc:ENCSR871YCT md5sum:df26eaceacfefa37d0e7a0e2bcaaedfd URL:https://www.encodeproject.org/files/ENCFF804XNE/@@download/ENCFF804XNE.bam genomeversion:mm10,renlab
ENCFF816ROX,H3K9ac,E14.5,Midbrain,2,ExpAcc:ENCSR067FKP md5sum:815aff53dfc1225d48ca7ed06fd79523 URL:https://www.encodeproject.org/files/ENCFF816ROX/@@download/ENCFF816ROX.bam genomeversion:mm10,renlab
